frequency,raw
1312.0720642084898,-1.5237144339899444
1335.6401636092282,-54.09903201787046
1377.9075737661572,-1.0779462532999489
1402.6582437555678,-54.09903201787046
1447.0464951080946,-0.6828335476883609
1473.0390732328099,-54.09903201787046
1516.2765255145155,-54.09903201787046
1519.6545826955291,-0.31811412712382037
1595.9059080095517,0.11195085629187318
1675.9832768721262,0.6342088043502692
1760.0786677069016,1.226877862767651
1848.393691790555,1.8752679437712843
1941.140076598021,2.6502967124709436
2019.5754805882002,-54.08231571109458
2038.5401734004297,3.4405221236941195
2109.300821808686,-54.08045834367505
2140.827490332638,4.326992937566274
2248.2472522083945,5.2793158690403565
2361.0569884251718,6.3076220131320575
2479.527150368172,7.472697939935461
2598.153428510473,8.676272027798454
2722.4550604652154,9.767390960987381
2859.059002461113,10.532288634671353
3002.5172860547113,10.643730679843852
3153.1738398182874,10.129577607798002
3311.3898495414865,9.225377377648403
3477.544624142347,8.379430943838976
3652.0365050269884,7.791827432929438
3835.283821077949,7.58413998510796
4027.7258915607695,7.756368600374547
4229.824079353123,8.242661161127273
4442.0628970216385,8.90624788465443
4664.951168397983,8.967034454748521
4855.607905127906,8.212991525724206
4975.936265051627,6.9851389923057745
5049.559901970663,5.809425415735905
5167.789844292966,4.363464879622725
5260.61628885712,2.9592951104492364
5355.110128781763,1.5068337883676577
5463.446070082636,0.25125341275749946
5573.973689219313,-0.9411764705882462
5699.406599400835,-2.219045255232899
5840.645402459887,-3.6157855547282267
5998.71890850911,-4.966091668735011
6174.7966020823105,-6.258554054533214
6370.203020462654,-7.532177427933213
6586.43429105185,-8.714259121370077
6840.382679026862,-9.89987865751084
7151.709276904555,-11.097599223809212
7510.558792336721,-12.090446535346025
7887.414209538658,-12.723639973826138
8279.493173073857,-13.054926780838926
8698.801993215127,-13.063031656851471
9067.76524564967,-54.117605692065865
9135.279590282204,-12.759098806381019
9466.412090499127,-54.0433109952842
9593.658213822813,-12.130970915408753
10030.29474617187,-11.107167480212908
10463.492699837858,-9.839823777612324
10968.971192922829,-9.170057086125603
11463.099298759667,-10.203248669369302
11852.20471946585,-11.426015553900896
12172.97741243403,-12.53114916852818
12446.909811033025,-13.743081409779109
12619.834897524315,-15.261479275254416
12755.360631804275,-16.69629560685035
12869.409865537276,-18.228623727972213
13217.712595467316,-19.716628308400473
13880.934431864174,-20.76063764976648
14577.434583332315,-21.90241205803381
15288.45558830264,-22.633370563415248
16037.329029461374,-21.879898513554522
16324.246310251885,-20.941839520618387
16604.80358335434,-22.860759493670898
16739.65963486446,-24.683544303797476
16739.65963486446,-26.30379746835444
16921.340671227343,-27.631546289401847
17150.834848779166,-25.088607594936718
17290.125497789137,-22.050632911392412
17430.54739697276,-20.227848101265828
17849.666767850493,-23.118143459915622
18009.26561229142,-24.260424422933745
18178.380455184742,-25.40270538595186
18662.059332541914,-26.779014643832234
19631.198695229006,-24.777856029894387
19729.740912863046,-24.232563911640618
